real,approx,threshold,abs_error_percentage,approx paths given
5068.16,5068.16,5.57,0.0,False
-1.0,-1.0,5.57,-0.0,False
10008.31,10675.09,7.97,6.6622636588994615,True
4423.3,4423.3,7.97,0.0,False
5559.12,5559.12,7.97,0.0,False
12450.46,12565.16,7.97,0.9212511023689144,True
-1.0,-1.0,9.57,-0.0,False
17922.49,18213.71,9.57,1.6248858278062785,True
17767.48,17969.18,9.57,1.13522007622916,True
2397.75,2397.75,9.57,0.0,False
19074.94,19176.82,5.53,0.5341039080594803,True
8606.81,8621.03,14.22,0.16521800760097138,True
-1.0,-1.0,14.22,-0.0,False
-1.0,-1.0,14.22,-0.0,False
15919.18,15919.18,14.22,0.0,False
5860.76,5997.32,12.11,2.3300732328230382,True
12912.23,12912.23,5.51,0.0,False
-1.0,-1.0,5.51,-0.0,False
17802.36,18128.46,5.51,1.83177960674876,True
3824.15,3824.15,5.51,0.0,False
5846.65,5846.65,14.48,0.0,False
9728.84,9728.84,14.48,0.0,False
-1.0,-1.0,14.48,-0.0,False
6811.15,6811.15,6.61,0.0,False
13609.66,13609.66,6.61,0.0,False
-1.0,-1.0,6.61,-0.0,False
12037.31,12037.31,6.61,0.0,False
18886.48,18886.48,11.44,0.0,False
3508.89,3508.89,11.19,0.0,False
9717.18,9971.34,11.19,2.6155736540848253,True
3568.97,3568.97,11.19,0.0,False
12267.44,12800.6,11.19,4.346139047755684,True
12069.18,12802.3,14.59,6.074314907889343,True
8646.93,8646.93,6.15,0.0,False
4984.34,4984.34,5.62,0.0,False
7050.59,7050.59,12.99,0.0,False
-1.0,-1.0,12.99,-0.0,False
10539.74,11393.33,12.45,8.098776630163554,True
11120.31,11120.31,12.45,0.0,False
14395.6,14395.6,7.98,0.0,False
3681.8,3937.93,11.59,6.956651637785856,True
11637.83,12034.15,6.16,3.405445860611469,True
9735.25,9735.25,6.16,0.0,False
3345.25,3345.25,8.84,0.0,False
-1.0,-1.0,8.84,-0.0,False
12029.11,12240.66,8.84,1.758650473725814,True
-1.0,-1.0,8.84,-0.0,False
8204.12,8540.22,10.24,4.096722134732287,True
3107.73,3305.99,10.24,6.379576089299899,True
6613.24,6613.24,10.24,0.0,False
12375.34,13045.28,10.24,5.413507830895963,True
9553.22,9553.22,7.33,0.0,False
13220.52,13220.52,5.91,0.0,False
5513.71,5513.71,6.9,0.0,False
7913.99,7913.99,8.67,0.0,False
3504.05,3504.05,8.67,0.0,False
4447.28,4447.28,8.67,0.0,False
2897.63,2897.63,8.67,0.0,False
16154.45,16484.65,12.26,2.0440188307246654,True
12628.12,12676.6,12.26,0.3839051260203384,True
4310.78,4778.29,12.26,10.845137074960917,True
9411.3,9827.88,12.26,4.42638105256447,True
11414.77,11414.77,10.43,0.0,False
-1.0,-1.0,10.43,-0.0,False
5588.14,5588.14,10.43,0.0,False
10020.69,10140.09,10.43,1.191534714675333,True
4302.69,4302.69,10.93,0.0,False
7346.79,7346.79,10.93,0.0,False
14863.04,14863.04,10.93,0.0,False
11015.15,11601.27,8.58,5.321035119812266,True
7351.35,7351.35,8.58,0.0,False
7469.17,7469.17,8.58,0.0,False
-1.0,-1.0,8.58,-0.0,False
-1.0,-1.0,13.87,-0.0,False
-1.0,-1.0,8.27,-0.0,False
1768.64,1768.64,8.27,0.0,False
14681.09,14681.09,8.27,0.0,False
7013.57,7013.57,10.06,0.0,False
-1.0,-1.0,10.06,-0.0,False
-1.0,-1.0,10.06,-0.0,False
2763.15,2763.15,10.06,0.0,False
8510.67,8510.67,6.01,0.0,False
12734.99,12881.08,6.01,1.1471544147266715,True
7660.26,7660.26,6.01,0.0,False
7469.95,7469.95,6.01,0.0,False
9159.84,9159.84,11.09,0.0,False
14073.79,14245.35,11.09,1.2190035519927431,True
6494.96,6494.96,11.09,0.0,False
7147.86,7147.86,11.22,0.0,False
17682.58,18262.12,11.22,3.277462904168946,True
-1.0,-1.0,9.0,-0.0,False
5873.22,5873.22,9.0,0.0,False
3891.18,3891.18,8.21,0.0,False
15212.11,15662.12,8.21,2.958235248101678,True
5792.49,6360.4,8.21,9.804246533010845,True
3975.12,4159.8,9.35,4.645897482340163,True
7693.47,8202.17,9.35,6.612100911552261,True
11717.51,11717.51,9.35,0.0,False
10091.92,10516.98,11.98,4.211884358972321,True
-1.0,-1.0,11.98,-0.0,False
4432.38,4494.6,11.98,1.4037605078986968,True
6631.02,6631.02,11.98,0.0,False
5101.73,5153.15,8.56,1.0078934008659823,True
7767.51,7767.51,8.56,0.0,False
16096.87,16824.29,8.56,4.519015187424636,True
14859.25,15001.74,8.56,0.958931305415817,True
10182.22,10488.05,6.13,3.003568966296151,True
12386.29,12507.77,6.13,0.9807617938866243,True
18200.67,18615.35,6.13,2.27837766411896,True
10046.47,10046.47,14.55,0.0,False
6989.24,6989.24,14.55,0.0,False
8555.17,8857.93,14.55,3.5389127276255197,True
16226.51,16398.44,9.02,1.0595624074431191,True
6859.3,8041.73,9.02,17.238347936378336,True
4192.1,4192.1,9.02,0.0,False
12224.51,12452.63,9.02,1.8660870660664433,True
9061.34,9365.92,10.11,3.361313006685544,True
9350.94,9350.94,7.85,0.0,False
6137.01,6137.01,7.85,0.0,False
10864.62,11156.55,14.88,2.6869784677236614,True
-1.0,-1.0,14.88,-0.0,False
12792.69,12814.69,14.88,0.17197321282701292,True
9971.56,10451.5,14.12,4.813088423476372,True
10442.65,11010.69,14.12,5.439615423288158,True
3031.08,3031.08,13.09,0.0,False
5519.49,5519.49,8.95,0.0,False
7807.96,7879.56,8.95,0.9170128945332758,True
9776.56,10085.86,8.95,3.1636894776895055,True
-1.0,-1.0,6.72,-0.0,False
15156.36,15679.59,6.72,3.4522141200129814,True
-1.0,-1.0,6.72,-0.0,False
16452.24,16452.24,6.72,0.0,False
5771.4,5896.1,12.95,2.1606542606646695,True
9491.23,9914.66,12.95,4.461276357226622,True
5616.97,6209.29,12.95,10.545187173867756,True
-1.0,-1.0,12.95,-0.0,False
15713.58,15735.85,14.55,0.14172454653872915,True
12944.07,13280.31,14.55,2.5976373737163025,True
7646.82,7980.62,14.55,4.365213252044644,True
9744.51,10227.45,14.55,4.956021390506044,True
15357.92,15402.54,10.22,0.29053413483076357,True
9542.73,9542.73,10.22,0.0,False
3239.29,3239.29,10.22,0.0,False
5845.23,5935.43,10.22,1.5431385933487771,True
9033.29,9033.29,7.48,0.0,False
12181.6,12504.47,7.48,2.65047284428974,True
7833.15,7833.15,7.48,0.0,False
-1.0,-1.0,8.87,-0.0,False
9144.24,9144.24,6.83,0.0,False
1553.23,1553.23,6.83,0.0,False
10916.6,11013.56,10.01,0.8881886301595655,True
10148.05,10276.43,10.01,1.2650706293327392,True
7237.22,7237.22,13.49,0.0,False
18736.24,19182.92,7.26,2.3840429029516947,True
5609.4,5631.16,7.26,0.38792027667843654,True
-1.0,-1.0,11.35,-0.0,False
4211.88,4211.88,11.35,0.0,False
6697.58,6697.58,11.35,0.0,False
9371.51,9600.71,11.35,2.4457104564792536,True
9744.38,9744.38,7.19,0.0,False
13080.82,13080.82,7.19,0.0,False
12383.57,12383.57,7.19,0.0,False
4263.6,4263.6,7.19,0.0,False
2484.75,2484.75,10.82,0.0,False
15066.01,15335.55,10.82,1.789060275414652,True
7256.06,7256.06,8.42,0.0,False
6716.51,6716.51,8.42,0.0,False
7054.89,7233.95,8.42,2.5380976882701143,True
15751.99,16451.49,6.87,4.440708761242242,True
1997.28,1997.28,6.87,0.0,False
8578.08,8578.08,6.87,0.0,False
-1.0,-1.0,14.72,-0.0,False
10683.55,10825.34,14.72,1.3271805720008882,True
3536.7,3536.7,8.73,0.0,False
6357.53,6357.53,8.73,0.0,False
6609.52,6992.04,8.73,5.78740967574044,True
13001.98,13571.19,8.73,4.377871678005973,True
-1.0,-1.0,13.45,-0.0,False
9558.13,9558.13,10.94,0.0,False
11578.93,11578.93,10.94,0.0,False
7276.07,7276.07,10.94,0.0,False
3536.09,3536.09,10.94,0.0,False
17503.46,17786.16,10.8,1.61510924125859,True
-1.0,-1.0,12.61,-0.0,False
-1.0,-1.0,12.61,-0.0,False
-1.0,-1.0,12.61,-0.0,False
-1.0,-1.0,12.61,-0.0,False
11209.59,11516.49,14.25,2.7378343008085007,True
9967.64,10468.95,14.25,5.029375057686687,True
16411.1,16411.1,6.56,0.0,False
-1.0,-1.0,12.82,-0.0,False
7420.13,7777.67,10.3,4.8185139613456895,True
10983.38,10983.38,10.3,0.0,False
5196.42,5196.42,10.3,0.0,False
11304.73,11304.73,7.0,0.0,False
1768.84,1768.84,7.0,0.0,False
10226.05,10666.81,7.0,4.310168637939383,True
-1.0,-1.0,7.0,-0.0,False
5756.76,5756.76,5.41,0.0,False
-1.0,-1.0,5.41,-0.0,False
8192.04,8192.04,5.41,0.0,False
11337.59,11337.59,8.91,0.0,False
6214.91,6214.91,8.91,0.0,False
2093.16,2093.16,8.91,0.0,False
7329.55,7329.55,8.91,0.0,False
11391.56,11703.06,13.5,2.73448061547321,True
11954.07,11991.29,13.5,0.31135839090787626,True
17227.32,17553.53,13.5,1.8935620862676212,True
6291.32,6291.32,13.5,0.0,False
10404.39,10506.63,14.37,0.9826621262755412,True
8325.75,8616.97,12.03,3.497823018947234,True
6413.27,6631.41,12.03,3.4013849409115693,True
7361.35,7361.35,9.63,0.0,False
13412.23,13412.23,5.55,0.0,False
-1.0,-1.0,5.55,-0.0,False
11219.25,11404.61,5.55,1.6521603493994748,True
-1.0,-1.0,5.55,-0.0,False
-1.0,-1.0,5.08,-0.0,False
12011.93,12195.15,5.08,1.5253169141012257,True
12890.86,12890.86,5.08,0.0,False
9820.12,9820.12,5.08,0.0,False
-1.0,-1.0,14.33,-0.0,False
8134.55,8449.73,14.33,3.8745843347204136,True
21230.19,21691.28,14.33,2.171859978643621,True
9383.95,9738.57,14.33,3.7790056426131744,True
-1.0,-1.0,8.65,-0.0,False
-1.0,-1.0,8.65,-0.0,False
4495.16,4540.92,8.65,1.017983787006474,True
5690.27,5926.92,7.06,4.158853622060107,True
-1.0,-1.0,8.29,-0.0,False
8252.53,8252.53,8.29,0.0,False
20840.21,21144.18,10.1,1.4585745537113166,True
8411.76,8780.49,14.37,4.383505948814512,True
9312.68,9640.51,14.37,3.5202541051555505,True
10128.36,10128.36,14.26,0.0,False
8593.12,9054.28,10.55,5.366618876496545,True
5751.49,6305.61,10.55,9.634373005951499,True
16451.47,16479.66,10.55,0.17135246880673088,True
9180.3,9416.35,10.13,2.5712667342025983,True
10668.9,10668.9,10.13,0.0,False
7383.57,7914.31,10.13,7.1881217351498075,True
3903.24,3903.24,7.75,0.0,False
5778.13,5778.13,7.2,0.0,False
-1.0,-1.0,9.38,-0.0,False
4111.46,4111.46,9.38,0.0,False
16006.84,16195.24,9.38,1.1769968338535255,True
7282.22,7847.09,9.83,7.7568378873475385,True
6363.0,6363.0,10.34,0.0,False
4427.07,4514.01,10.34,1.9638270910557212,True
-1.0,-1.0,10.34,-0.0,False
4550.16,4550.16,10.34,0.0,False
11330.36,12016.71,11.46,6.057618645832952,True
14857.55,15612.73,12.13,5.0828030193403375,True
4287.4,4287.4,12.13,0.0,False
16488.55,16839.75,12.13,2.1299629136582703,True
7543.42,8072.5,12.13,7.013794803948341,True
5577.37,5577.37,9.59,0.0,False
28311.33,28334.63,9.59,0.08229920671335211,True
-1.0,-1.0,7.45,-0.0,False
6409.92,6409.92,5.08,0.0,False
5291.51,5291.51,14.8,0.0,False
8066.5,8681.92,14.8,7.629331184528606,True
18505.72,18941.62,5.59,2.355487924814586,True
4714.54,4714.54,11.88,0.0,False
14666.95,14742.05,12.2,0.5120355629493422,True
18033.85,18050.41,7.53,0.09182731363519887,True
12144.58,12144.58,6.41,0.0,False
12064.1,12255.29,6.41,1.5847846088808986,True
12723.49,13647.18,6.41,7.259721978796701,True
14040.39,14040.39,13.19,0.0,False
6465.51,6465.51,5.06,0.0,False
12979.9,13501.98,12.6,4.022218969329501,True
18077.0,18077.0,12.6,0.0,False
14824.94,14965.14,13.53,0.9457036588343622,True
5428.82,5428.82,13.53,0.0,False
7078.85,7078.85,13.53,0.0,False
5067.31,5067.31,7.17,0.0,False
14612.17,15083.15,7.17,3.2232036720076453,True
10322.59,10748.13,7.17,4.122415014061384,True
11193.12,11193.12,11.1,0.0,False
14790.19,14790.19,11.1,0.0,False
3468.4,3468.4,5.52,0.0,False
12473.39,12569.39,5.52,0.769638406239202,True
-1.0,-1.0,5.52,-0.0,False
6502.55,6782.93,5.91,4.3118468908351355,True
11793.89,11793.89,12.67,0.0,False
7237.82,7326.06,12.67,1.219151623002516,True
2533.4,2533.4,12.67,0.0,False
-1.0,-1.0,12.67,-0.0,False
13433.85,13952.98,14.64,3.864342686571602,True
-1.0,-1.0,14.64,-0.0,False
-1.0,-1.0,6.94,-0.0,False
-1.0,-1.0,6.94,-0.0,False
-1.0,-1.0,6.94,-0.0,False
8408.38,8649.32,13.35,2.8654746812108933,True
-1.0,-1.0,13.35,-0.0,False
8397.93,8547.36,13.35,1.7793670583108014,True
2203.94,2203.94,13.35,0.0,False
-1.0,-1.0,11.75,-0.0,False
7038.63,7321.39,11.75,4.017259040466685,True
-1.0,-1.0,11.75,-0.0,False
-1.0,-1.0,11.75,-0.0,False
4747.34,4747.34,9.42,0.0,False
7014.8,7014.8,5.17,0.0,False
4844.02,4844.02,5.17,0.0,False
15619.96,15619.96,5.17,0.0,False
16416.41,16416.41,5.17,0.0,False
14971.11,15000.99,11.45,0.19958439955353474,True
3526.57,3526.57,11.45,0.0,False
14439.88,14569.36,11.45,0.8966833519392224,True
-1.0,-1.0,12.21,-0.0,False
-1.0,-1.0,12.21,-0.0,False
-1.0,-1.0,12.21,-0.0,False
5197.74,5197.74,6.51,0.0,False
5243.12,5243.12,6.51,0.0,False
5670.17,5670.17,6.51,0.0,False
9158.44,9436.57,8.78,3.0368709081459198,True
11331.41,11638.47,8.78,2.709812812350797,True
-1.0,-1.0,8.78,-0.0,False
2021.67,2021.67,7.69,0.0,False
-1.0,-1.0,7.69,-0.0,False
4536.44,4889.82,7.69,7.7898087487104455,True
10192.62,10192.62,14.91,0.0,False
-1.0,-1.0,5.5,-0.0,False
6212.94,6212.94,5.5,0.0,False
975.51,975.51,5.5,0.0,False
6915.75,6915.75,6.74,0.0,False
13226.16,13226.16,6.74,0.0,False
5757.7,5757.7,6.74,0.0,False
3648.11,3648.11,6.74,0.0,False
2602.73,2602.73,12.55,0.0,False
11631.66,11851.3,12.55,1.888294534056183,True
9716.42,9716.42,12.55,0.0,False
2582.31,2582.31,12.55,0.0,False
11285.92,11356.2,10.86,0.6227228263181084,True
7419.9,7419.9,6.97,0.0,False
5804.81,5804.81,6.97,0.0,False
-1.0,-1.0,6.97,-0.0,False
7192.28,7522.48,8.08,4.591033719488116,True
-1.0,-1.0,8.08,-0.0,False
8090.55,8090.55,8.08,0.0,False
15457.46,15634.22,12.04,1.1435255210105684,True
14257.02,14257.02,12.04,0.0,False
17962.44,18392.28,12.04,2.3929933795185967,True
19815.51,19823.16,12.04,0.038606122174001355,True
6549.66,6781.12,14.7,3.5339238983397614,True
10120.4,10441.1,14.7,3.1688470811430456,True
12330.84,12507.1,14.7,1.4294241106039833,True
3909.94,3909.94,7.16,0.0,False
-1.0,-1.0,7.16,-0.0,False
7552.59,7552.59,7.3,0.0,False
11621.01,11621.01,7.3,0.0,False
12591.89,12591.89,7.3,0.0,False
13007.52,13007.52,7.3,0.0,False
-1.0,-1.0,8.89,-0.0,False
11015.24,11015.24,8.89,0.0,False
11624.5,11787.75,11.69,1.4043614779130287,True
10458.67,10458.67,5.31,0.0,False
11516.51,11516.51,5.31,0.0,False
-1.0,-1.0,10.39,-0.0,False
7988.09,8036.45,10.39,0.6054012911722285,True
-1.0,-1.0,9.96,-0.0,False
8042.96,8289.8,9.96,3.069019366004546,True
-1.0,-1.0,8.91,-0.0,False
9188.17,9188.17,11.86,0.0,False
8897.02,8897.02,10.2,0.0,False
6915.79,6915.79,10.2,0.0,False
7469.78,7469.78,10.2,0.0,False
15254.62,15254.62,8.81,0.0,False
7790.32,7790.32,8.81,0.0,False
-1.0,-1.0,13.57,-0.0,False
-1.0,-1.0,13.57,-0.0,False
8131.04,8325.96,13.57,2.397233318247102,True
13805.21,14354.95,13.57,3.982119793903908,True
9599.74,9599.74,7.51,0.0,False
7231.29,7231.29,8.52,0.0,False
-1.0,-1.0,8.52,-0.0,False
7931.92,7931.92,8.52,0.0,False
8787.69,9209.77,8.52,4.803082493806676,True
12838.73,13326.23,12.78,3.7971045422717045,True
13307.28,14137.9,12.78,6.241846568194244,True
-1.0,-1.0,12.78,-0.0,False
13254.12,13442.5,12.78,1.4212939071020874,True
7719.3,7719.3,8.51,0.0,False
-1.0,-1.0,8.51,-0.0,False
-1.0,-1.0,8.51,-0.0,False
7317.15,7317.15,8.25,0.0,False
13443.12,14027.51,12.8,4.347130725605361,True
4278.57,4473.82,12.8,4.563440588794855,True
2552.43,2552.43,6.01,0.0,False
3458.1,3458.1,6.01,0.0,False
4222.69,4222.69,6.01,0.0,False
4160.27,4160.27,6.01,0.0,False
19215.77,19361.07,5.75,0.7561497665719317,True
16328.1,17108.56,12.43,4.7798580361462815,True
13126.2,13126.2,12.43,0.0,False
-1.0,-1.0,9.46,-0.0,False
6912.7,7275.02,9.46,5.241367338377199,True
18847.61,19309.67,9.46,2.451557518433359,True
10330.87,10546.71,9.46,2.0892722490942033,True
12969.26,13127.89,5.98,1.2231229846575609,True
4504.62,4504.62,5.98,0.0,False
2990.55,2990.55,5.98,0.0,False
8994.69,9217.02,7.69,2.4717916904306865,True
7150.79,7150.79,6.59,0.0,False
-1.0,-1.0,6.59,-0.0,False
9252.42,9252.42,6.59,0.0,False
7611.47,7611.47,6.59,0.0,False
9218.79,9218.79,5.66,0.0,False
3674.38,3674.38,9.83,0.0,False
11324.75,11777.22,9.83,3.9954082871586514,True
16338.55,16338.55,11.41,0.0,False
10142.92,10797.62,11.41,6.454748731134631,True
3168.15,3168.15,11.41,0.0,False
-1.0,-1.0,8.85,-0.0,False
6017.75,6534.18,8.85,8.581778904075449,True
9513.14,9606.73,8.85,0.9837971479448442,True
9740.31,9809.53,9.27,0.7106549996868803,True
19075.28,19283.86,9.27,1.0934570816260718,True
9909.87,9909.87,9.27,0.0,False
4682.29,4682.29,9.65,0.0,False
17673.48,17897.57,9.65,1.2679449661300441,True
7399.4,7399.4,9.65,0.0,False
-1.0,-1.0,9.65,-0.0,False
12654.31,13176.33,14.97,4.125234801423392,True
9191.73,9368.55,8.0,1.9236857479495124,True
3393.51,3393.51,8.0,0.0,False
-1.0,-1.0,10.62,-0.0,False
-1.0,-1.0,6.2,-0.0,False
6319.52,6319.52,6.2,0.0,False
-1.0,-1.0,10.87,-0.0,False
11767.89,11972.21,10.87,1.736250083914786,True
-1.0,-1.0,10.87,-0.0,False
2703.4,2703.4,11.87,0.0,False
7138.06,9478.48,10.48,32.78790035387765,True
2668.1,2668.1,10.48,0.0,False
-1.0,-1.0,10.48,-0.0,False
9273.12,9560.6,10.48,3.100143209620921,True
9044.47,9130.46,12.33,0.9507466993643606,True
9408.79,9408.79,7.53,0.0,False
5727.91,5901.4,7.53,3.0288534561471776,True
794.14,794.14,7.53,0.0,False
-1.0,-1.0,7.53,-0.0,False
21411.01,21457.55,13.62,0.21736480436934494,True
3083.28,3083.28,13.62,0.0,False
-1.0,-1.0,13.62,-0.0,False
1509.43,1509.43,12.6,0.0,False
-1.0,-1.0,12.6,-0.0,False
9076.68,9464.25,12.6,4.269953330953605,True
-1.0,-1.0,12.6,-0.0,False
8546.18,8921.01,13.99,4.385936172652576,True
14198.71,14442.19,13.99,1.7148036687840051,True
-1.0,-1.0,6.21,-0.0,False
5029.23,5029.23,6.21,0.0,False
11881.57,12515.11,7.98,5.332123616660096,True
-1.0,-1.0,7.98,-0.0,False
15079.6,15079.6,14.69,0.0,False
16037.44,16037.44,14.69,0.0,False
6050.22,6050.22,14.69,0.0,False
6564.94,6564.94,14.46,0.0,False
-1.0,-1.0,14.46,-0.0,False
7449.0,7690.23,14.46,3.2384212645992694,True
10095.99,10095.99,6.0,0.0,False
12265.23,12265.23,6.0,0.0,False
20854.5,21214.38,6.0,1.725670718549958,True
12143.71,12541.7,14.65,3.2773345213283385,True
13583.21,13835.19,11.45,1.8550843283730534,True
6412.43,6412.43,11.45,0.0,False
13046.26,13046.26,10.45,0.0,False
-1.0,-1.0,10.45,-0.0,False
11115.01,11444.98,13.1,2.9686882872799876,True
10389.1,10615.92,13.1,2.1832497521440715,True
2691.66,2691.66,10.22,0.0,False
1156.06,1156.06,10.22,0.0,False
5306.99,5306.99,10.22,0.0,False
15557.32,15828.1,14.65,1.7405311454672185,True
-1.0,-1.0,14.65,-0.0,False
-1.0,-1.0,14.65,-0.0,False
-1.0,-1.0,6.35,-0.0,False
-1.0,-1.0,6.35,-0.0,False
9386.28,9386.28,6.35,0.0,False
10070.87,10070.87,6.35,0.0,False
12745.46,12780.82,7.89,0.27743212092777025,True
10614.21,10919.87,7.89,2.879724444871561,True
11714.59,11843.2,5.89,1.0978617262746762,True
13100.31,13100.31,5.89,0.0,False
-1.0,-1.0,5.89,-0.0,False
16568.21,17107.2,5.89,3.2531577038195536,True
-1.0,-1.0,11.18,-0.0,False
15616.35,15846.87,11.18,1.4761451939793897,True
13770.67,13913.51,11.18,1.0372770533314657,True
-1.0,-1.0,11.18,-0.0,False
13629.54,13826.46,11.65,1.4448029794108843,True
-1.0,-1.0,11.65,-0.0,False
6047.63,6067.85,6.29,0.33434585118468313,True
5224.47,5224.47,6.29,0.0,False
16653.24,16653.24,6.29,0.0,False
7468.82,7682.87,14.29,2.8659145621396713,True
14655.42,15033.57,14.02,2.580274055605364,True
9792.23,10002.71,14.42,2.149459316212952,True
12815.38,12937.56,12.19,0.9533856974978525,True
10147.43,10147.43,9.8,0.0,False
15157.55,15175.85,9.8,0.12073191247926672,True
21056.1,21576.49,10.42,2.471445329381999,True
14173.93,14877.89,10.42,4.96658301543749,True
8999.82,8999.82,10.42,0.0,False
-1.0,-1.0,10.42,-0.0,False
1615.25,1615.25,9.05,0.0,False
12550.55,13062.18,12.98,4.076554413949995,True
8264.25,8264.21,12.98,-0.00048401246333149554,False
18209.4,18476.93,11.68,1.4691862444671369,True
8539.56,8742.49,11.68,2.376351943191456,True
10128.7,10292.61,11.68,1.6182728286946977,True
17173.89,17775.65,11.68,3.5039236888090124,True
-1.0,-1.0,11.81,-0.0,False
8820.04,8820.04,11.81,0.0,False
3662.16,3662.16,13.07,0.0,False
11689.24,11722.26,13.07,0.282482009095548,True
13677.78,13677.78,8.56,0.0,False
11441.99,11776.17,8.56,2.920645796753889,True
4403.66,4479.34,8.56,1.7185704618431097,True
12080.72,12271.64,12.46,1.5803693819573674,True
8143.96,8158.81,12.46,0.18234372467448715,True
10026.84,10405.64,12.46,3.7778602231610288,True
7615.1,8163.46,11.05,7.200955995325073,True
6934.18,7048.92,11.05,1.6547017816093579,True
5479.35,5479.35,6.05,0.0,False
6427.07,6427.07,14.24,0.0,False
7985.57,8156.38,14.24,2.138983190930646,True
11927.94,12449.89,13.21,4.375860374884506,True
10874.79,10874.79,14.6,0.0,False
10196.0,10601.07,14.6,3.9728324833267923,True
14965.32,15763.84,14.6,5.335803043302786,True
-1.0,-1.0,14.6,-0.0,False
10297.88,10796.9,6.27,4.845851767548277,True
11777.44,11857.58,13.97,0.680453477156321,True
12142.59,12142.59,13.97,0.0,False
11008.22,13147.42,12.22,19.43275116231326,True
9116.73,9373.13,12.22,2.8124119064620716,True
-1.0,-1.0,7.96,-0.0,False
-1.0,-1.0,7.96,-0.0,False
688.14,688.14,11.18,0.0,False
2933.38,2933.38,11.18,0.0,False
10907.24,12053.62,11.18,10.51026657522894,True
3662.69,3662.69,11.18,0.0,False
11999.13,12197.11,14.27,1.6499529549225769,True
1549.71,1549.71,14.27,0.0,False
19996.14,20090.48,14.27,0.4717910556737458,True
-1.0,-1.0,14.27,-0.0,False
10195.39,10778.85,8.15,5.722782551721915,True
15735.07,15735.07,8.15,0.0,False
3718.14,3718.14,9.66,0.0,False
14065.4,14934.73,9.66,6.180627639455685,True
11213.78,11697.6,9.66,4.314513036638847,True
9706.95,9727.86,9.66,0.21541266824285538,True
10985.17,10985.17,6.98,0.0,False
5925.02,5925.02,6.98,0.0,False
20369.68,20737.92,7.7,1.807784903837458,True
4358.46,4358.46,7.7,0.0,False
5665.13,5665.13,11.18,0.0,False
11934.59,12137.61,11.18,1.7011057774083602,True
12410.85,13095.85,11.18,5.5193641047954,True
6670.02,6670.02,11.18,0.0,False
